customer_id,segment_name,behavioral_state,primary_country,lifetime_orders,total_value,recency_days,average_order_value,recent_90d_value,prior_90d_value,value_momentum_pct,frequency_momentum_pct,product_count,primary_active_signal,insufficient_history
12550,Unsegmented (Insufficient History),SOFTENING,Spain,1,964.83,79,964.83,964.83,0.0,1.0,1.0,57,POSITIVE_MOMENTUM,True
12551,Unsegmented (Insufficient History),DORMANT,Spain,1,168.0,357,168.0,0.0,0.0,0.0,0.0,10,None,True
12552,Unsegmented (Insufficient History),EMERGING,Italy,2,437.82,38,218.91,437.82,0.0,1.0,1.0,20,EMERGING_BROADENING,True
12553,High-Value Stable,ENGAGED,France,12,4608.75,8,384.0625,1272.69,684.97,0.858,0.5,109,POSITIVE_MOMENTUM,False
12554,Unsegmented (Insufficient History),DORMANT,Spain,1,468.5,448,468.5,0.0,0.0,0.0,0.0,26,None,True
12555,Unsegmented (Insufficient History),DORMANT,Spain,1,129.23,682,129.23,0.0,0.0,0.0,0.0,1,None,True
12556,Low-Activity / Long-Recency,ENGAGED,Spain,2,599.56,50,299.78,290.81,308.75,-0.0581,0.0,100,None,False
12557,High-Value Stable,ENGAGED,Spain,8,18096.14,16,2262.0175,2990.0,4146.34,-0.2789,0.0,15,HIGH_VALUE_SOFTENING,False
12558,Unsegmented (Insufficient History),EMERGING,USA,1,269.96,7,269.96,269.96,0.0,1.0,1.0,11,EMERGING_BROADENING,True
12559,Low-Activity / Long-Recency,DORMANT,Germany,2,561.71,310,280.855,0.0,0.0,0.0,0.0,21,None,False
12560,Low-Activity / Long-Recency,SOFTENING,Germany,3,2134.01,5,711.3367,697.7,1436.31,-0.5142,-0.5,91,BROAD_ENGAGEMENT_SOFTENING,False
12561,Unsegmented (Insufficient History),DORMANT,Germany,1,238.85,302,238.85,0.0,0.0,0.0,0.0,16,None,True
12562,High-Value Stable,ENGAGED,France,9,4966.92,8,551.88,2176.51,1160.27,0.8759,1.0,113,POSITIVE_MOMENTUM,False
12563,Unsegmented (Insufficient History),DORMANT,Italy,1,249.24,408,249.24,0.0,0.0,0.0,0.0,13,None,True
12564,Unsegmented (Insufficient History),DORMANT,France,1,456.9,261,456.9,0.0,0.0,0.0,0.0,21,None,True
12565,Unsegmented (Insufficient History),DORMANT,Saudi Arabia,1,145.92,288,145.92,0.0,0.0,0.0,0.0,9,None,True
12566,Unsegmented (Insufficient History),SOFTENING,Germany,1,351.65,86,351.65,351.65,0.0,1.0,1.0,19,POSITIVE_MOMENTUM,True
12567,High-Value Stable,SOFTENING,France,15,11767.48,22,784.4987,1551.3,3392.98,-0.5428,-0.6667,365,HIGH_VALUE_SOFTENING,False
12568,Unsegmented (Insufficient History),DORMANT,Germany,1,70.0,644,70.0,0.0,0.0,0.0,0.0,5,None,True
12569,High-Value Stable,ENGAGED,Germany,32,4124.69,2,128.8966,1957.01,861.22,1.2724,0.8889,92,HIGH_FREQUENCY_LOW_VALUE,False
12570,Unsegmented (Insufficient History),DORMANT,Spain,1,77.52,682,77.52,0.0,0.0,0.0,0.0,1,None,True
12571,Low-Activity / Long-Recency,ENGAGED,France,2,519.61,39,259.805,271.26,248.35,0.0922,0.0,31,None,False
12572,Unsegmented (Insufficient History),EMERGING,Germany,2,1020.42,8,510.21,1020.42,0.0,1.0,1.0,53,EMERGING_BROADENING,True
12573,Low-Activity / Long-Recency,DORMANT,France,5,717.41,227,143.482,0.0,0.0,0.0,0.0,107,None,False
12574,Unsegmented (Insufficient History),DORMANT,France,1,218.45,315,218.45,0.0,0.0,0.0,0.0,11,None,True
12575,Low-Activity / Long-Recency,DORMANT,France,2,622.82,457,311.41,0.0,0.0,0.0,0.0,34,None,False
12576,High-Value Stable,SOFTENING,Poland,8,2142.72,35,267.84,379.28,514.9,-0.2634,-0.5,114,BROAD_ENGAGEMENT_SOFTENING,False
12577,Emerging Engagement,ENGAGED,France,8,1617.1,35,202.1375,430.71,0.0,1.0,1.0,259,POSITIVE_MOMENTUM,False
12578,Emerging Engagement,ENGAGED,Italy,4,4642.45,21,1160.6125,1185.85,0.0,1.0,1.0,149,POSITIVE_MOMENTUM,False
12579,Unsegmented (Insufficient History),SOFTENING,France,1,440.42,78,440.42,440.42,0.0,1.0,1.0,29,POSITIVE_MOMENTUM,True
12580,Low-Activity / Long-Recency,DORMANT,Germany,2,1052.9,246,526.45,0.0,0.0,0.0,0.0,52,None,False
12581,Unsegmented (Insufficient History),EMERGING,Germany,1,197.71,39,197.71,197.71,0.0,1.0,1.0,15,EMERGING_BROADENING,True
12582,Low-Activity / Long-Recency,DORMANT,Finland,4,1980.4,238,495.1,0.0,0.0,0.0,0.0,88,None,False
12583,High-Value Stable,ENGAGED,France,27,13591.58,2,503.3919,3049.17,829.64,2.6753,1.0,141,POSITIVE_MOMENTUM,False
12584,Emerging Engagement,ENGAGED,Italy,9,2338.15,3,259.7944,1555.56,159.85,8.7314,1.5,44,POSITIVE_MOMENTUM,False
12585,Low-Activity / Long-Recency,DORMANT,Germany,2,2040.1,234,1020.05,0.0,0.0,0.0,0.0,77,None,False
12586,Emerging Engagement,ENGAGED,Italy,4,2062.67,17,515.6675,196.94,0.0,1.0,1.0,82,POSITIVE_MOMENTUM,False
12587,Unsegmented (Insufficient History),EMERGING,Finland,1,144.0,7,144.0,144.0,0.0,1.0,1.0,4,EMERGING_BROADENING,True
12588,Emerging Engagement,ENGAGED,Finland,4,958.78,39,239.695,214.9,0.0,1.0,1.0,31,POSITIVE_MOMENTUM,False
12589,Emerging Engagement,ENGAGED,France,8,4695.66,28,586.9575,515.18,131.5,2.9177,0.0,121,None,False
12590,Low-Activity / Long-Recency,DORMANT,Germany,2,9864.26,211,4932.13,0.0,0.0,0.0,0.0,68,HISTORICAL_VALUE_DORMANT,False
12591,Low-Activity / Long-Recency,DORMANT,Italy,3,1338.95,317,446.3167,0.0,0.0,0.0,0.0,63,None,False
12592,Low-Activity / Long-Recency,SOFTENING,Germany,5,2582.66,92,516.532,0.0,205.8,-1.0,-1.0,42,None,False
12593,Low-Activity / Long-Recency,DORMANT,France,3,418.1,108,139.3667,0.0,182.1,-1.0,-1.0,14,None,False
12594,High-Value Stable,ENGAGED,Italy,15,5090.11,37,339.3407,808.32,721.95,0.1196,1.0,78,None,False
12595,Unsegmented (Insufficient History),DORMANT,Germany,1,299.02,504,299.02,0.0,0.0,0.0,0.0,19,None,True
12596,Emerging Engagement,ENGAGED,Spain,2,618.27,51,309.135,348.32,0.0,1.0,1.0,25,POSITIVE_MOMENTUM,False
12597,Emerging Engagement,ENGAGED,Spain,4,3811.22,19,952.805,2382.41,0.0,1.0,1.0,184,POSITIVE_MOMENTUM,False
12598,Emerging Engagement,ENGAGED,France,11,4534.09,9,412.19,1438.7,298.64,3.8175,3.0,130,POSITIVE_MOMENTUM,False
12599,High-Value Stable,SOFTENING,France,13,2296.72,29,176.6708,175.54,393.18,-0.5535,-0.6667,47,HIGH_FREQUENCY_LOW_VALUE,False
12600,High-Value Stable,SOFTENING,Germany,21,4967.42,28,236.5438,662.48,620.6,0.0675,0.0,53,None,False
12601,Low-Activity / Long-Recency,DORMANT,Germany,6,681.26,189,113.5433,0.0,0.0,0.0,0.0,24,None,False
12602,Unsegmented (Insufficient History),EMERGING,France,1,153.12,58,153.12,153.12,0.0,1.0,1.0,12,EMERGING_BROADENING,True
12603,Unsegmented (Insufficient History),EMERGING,Germany,1,739.2,21,739.2,739.2,0.0,1.0,1.0,2,EMERGING_BROADENING,True
12604,Emerging Engagement,SOFTENING,France,2,254.18,79,127.09,75.68,0.0,1.0,1.0,15,POSITIVE_MOMENTUM,False
12605,Low-Activity / Long-Recency,DORMANT,Germany,4,1232.95,376,308.2375,0.0,0.0,0.0,0.0,63,None,False
12606,Unsegmented (Insufficient History),DORMANT,Spain,1,21.0,682,21.0,0.0,0.0,0.0,0.0,1,None,True
12607,Unsegmented (Insufficient History),EMERGING,USA,1,1579.51,60,1579.51,1579.51,0.0,1.0,1.0,101,EMERGING_BROADENING,True
12608,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,415.79,404,415.79,0.0,0.0,0.0,0.0,16,None,True
12609,High-Value Stable,SOFTENING,Germany,9,3435.86,78,381.7622,326.12,0.0,1.0,1.0,129,POSITIVE_MOMENTUM,False
12610,High-Value Stable,ENGAGED,Italy,5,2099.54,22,419.908,843.29,1256.25,-0.3287,0.5,85,None,False
12611,Unsegmented (Insufficient History),EMERGING,Italy,1,1193.32,52,1193.32,1193.32,0.0,1.0,1.0,65,EMERGING_BROADENING,True
12612,Unsegmented (Insufficient History),SOFTENING,Germany,1,704.04,74,704.04,704.04,0.0,1.0,1.0,19,POSITIVE_MOMENTUM,True
12613,High-Value Stable,ENGAGED,Germany,10,6817.37,57,681.737,1881.86,0.0,1.0,1.0,218,POSITIVE_MOMENTUM,False
12614,Unsegmented (Insufficient History),DORMANT,Germany,1,315.6,277,315.6,0.0,0.0,0.0,0.0,20,None,True
12615,Emerging Engagement,ENGAGED,France,8,5740.98,2,717.6225,1656.45,634.74,1.6097,2.0,198,POSITIVE_MOMENTUM,False
12616,Low-Activity / Long-Recency,SOFTENING,France,3,1131.1,95,377.0333,0.0,457.7,-1.0,-1.0,32,None,False
12617,Unsegmented (Insufficient History),EMERGING,France,1,352.98,29,352.98,352.98,0.0,1.0,1.0,39,EMERGING_BROADENING,True
12618,Unsegmented (Insufficient History),EMERGING,Italy,1,177.31,21,177.31,177.31,0.0,1.0,1.0,11,EMERGING_BROADENING,True
12619,High-Value Stable,SOFTENING,Germany,10,3781.38,16,378.138,1553.78,1455.8,0.0673,0.3333,55,None,False
12620,Emerging Engagement,ENGAGED,France,3,1339.41,14,446.47,777.75,0.0,1.0,1.0,89,POSITIVE_MOMENTUM,False
12621,High-Value Stable,SOFTENING,Germany,35,24311.2,1,694.6057,3494.63,2839.22,0.2308,0.0,344,None,False
12622,Unsegmented (Insufficient History),DORMANT,Germany,1,180.1,232,180.1,0.0,0.0,0.0,0.0,11,None,True
12623,High-Value Stable,DORMANT,Germany,7,3747.84,276,535.4057,0.0,0.0,0.0,0.0,112,HISTORICAL_VALUE_DORMANT,False
12624,Low-Activity / Long-Recency,DORMANT,France,2,641.13,106,320.565,0.0,641.13,-1.0,-1.0,36,None,False
12625,High-Value Stable,DORMANT,Germany,4,5164.88,211,1291.22,0.0,0.0,0.0,0.0,144,HISTORICAL_VALUE_DORMANT,False
12626,High-Value Stable,ENGAGED,Germany,9,6620.48,23,735.6089,1846.48,3499.9,-0.4724,-0.25,232,HIGH_VALUE_SOFTENING,False
12627,High-Value Stable,SOFTENING,Germany,7,4478.53,10,639.79,1750.7,2727.83,-0.3582,-0.6,162,BROAD_ENGAGEMENT_SOFTENING,False
12628,Unsegmented (Insufficient History),EMERGING,Germany,3,786.46,4,262.1533,786.46,0.0,1.0,1.0,34,EMERGING_BROADENING,True
12629,Low-Activity / Long-Recency,DORMANT,Sweden,2,1558.22,385,779.11,0.0,0.0,0.0,0.0,40,None,False
12630,Unsegmented (Insufficient History),EMERGING,Finland,2,1270.88,9,635.44,1270.88,0.0,1.0,1.0,60,EMERGING_BROADENING,True
12631,Emerging Engagement,ENGAGED,Finland,6,3481.57,57,580.2617,640.5,0.0,1.0,1.0,131,POSITIVE_MOMENTUM,False
12632,Low-Activity / Long-Recency,DORMANT,Germany,2,804.88,520,402.44,0.0,0.0,0.0,0.0,32,None,False
12633,High-Value Stable,ENGAGED,Germany,7,5678.16,58,811.1657,215.23,219.2,-0.0181,0.0,220,None,False
12634,Low-Activity / Long-Recency,DORMANT,USA,2,490.0,535,245.0,0.0,0.0,0.0,0.0,20,None,False
12635,High-Value Stable,SOFTENING,Germany,4,2930.41,89,732.6025,1005.54,683.64,0.4709,0.0,159,None,False
12636,Unsegmented (Insufficient History),DORMANT,USA,1,141.0,738,141.0,0.0,0.0,0.0,0.0,1,None,True
12637,High-Value Stable,SOFTENING,France,12,8283.81,67,690.3175,344.0,3271.75,-0.8949,-0.6667,295,HIGH_VALUE_SOFTENING,False
12638,Emerging Engagement,ENGAGED,Sweden,2,921.49,33,460.745,671.69,0.0,1.0,1.0,47,POSITIVE_MOMENTUM,False
12639,Low-Activity / Long-Recency,DORMANT,Sweden,3,1312.37,238,437.4567,0.0,0.0,0.0,0.0,58,None,False
12640,Unsegmented (Insufficient History),ENGAGED,France,3,1174.58,23,391.5267,1174.58,0.0,1.0,1.0,47,POSITIVE_MOMENTUM,True
12641,Unsegmented (Insufficient History),DORMANT,Sweden,1,185.9,115,185.9,0.0,185.9,-1.0,-1.0,10,None,True
12642,Emerging Engagement,ENGAGED,Germany,3,1013.26,25,337.7533,646.81,366.45,0.7651,1.0,39,POSITIVE_MOMENTUM,False
12643,Low-Activity / Long-Recency,DORMANT,France,12,8304.82,128,692.0683,0.0,1452.72,-1.0,-1.0,14,HIGH_VALUE_SOFTENING,False
12644,Low-Activity / Long-Recency,DORMANT,Germany,4,1918.49,129,479.6225,0.0,477.91,-1.0,-1.0,106,BROAD_ENGAGEMENT_SOFTENING,False
12645,High-Value Stable,ENGAGED,Germany,8,3539.3,33,442.4125,464.32,511.96,-0.0931,0.0,111,None,False
12646,Unsegmented (Insufficient History),EMERGING,USA,2,1346.97,4,673.485,1346.97,0.0,1.0,1.0,43,EMERGING_BROADENING,True
12647,High-Value Stable,SOFTENING,Germany,36,16955.55,22,470.9875,836.11,584.4,0.4307,0.5,240,POSITIVE_MOMENTUM,False
12648,Low-Activity / Long-Recency,DORMANT,Germany,4,1112.0,154,278.0,0.0,318.05,-1.0,-1.0,38,None,False
12649,Low-Activity / Long-Recency,DORMANT,Germany,8,2294.65,107,286.8313,0.0,248.51,-1.0,-1.0,94,BROAD_ENGAGEMENT_SOFTENING,False
12650,Unsegmented (Insufficient History),EMERGING,France,1,314.44,3,314.44,314.44,0.0,1.0,1.0,20,EMERGING_BROADENING,True
12651,Low-Activity / Long-Recency,DORMANT,France,4,377.75,334,94.4375,0.0,0.0,0.0,0.0,30,None,False
12652,Low-Activity / Long-Recency,DORMANT,France,2,1017.03,331,508.515,0.0,0.0,0.0,0.0,51,None,False
12653,Low-Activity / Long-Recency,DORMANT,Israel,3,4160.83,148,1386.9433,0.0,1430.75,-1.0,-1.0,76,HIGH_VALUE_SOFTENING,False
12654,Emerging Engagement,ENGAGED,Germany,5,601.98,10,120.396,264.23,0.0,1.0,1.0,31,POSITIVE_MOMENTUM,False
12655,Unsegmented (Insufficient History),DORMANT,France,1,261.35,423,261.35,0.0,0.0,0.0,0.0,16,None,True
12656,High-Value Stable,SOFTENING,France,8,6407.83,17,800.9787,1230.5,1161.07,0.0598,1.0,174,None,False
12657,Unsegmented (Insufficient History),ENGAGED,France,4,1643.18,11,410.795,1643.18,0.0,1.0,1.0,35,POSITIVE_MOMENTUM,True
12658,Unsegmented (Insufficient History),EMERGING,Germany,1,686.05,18,686.05,686.05,0.0,1.0,1.0,36,EMERGING_BROADENING,True
12659,Unsegmented (Insufficient History),EMERGING,France,1,91.68,29,91.68,91.68,0.0,1.0,1.0,5,EMERGING_BROADENING,True
12660,Unsegmented (Insufficient History),EMERGING,France,1,245.1,11,245.1,245.1,0.0,1.0,1.0,13,EMERGING_BROADENING,True
12661,Unsegmented (Insufficient History),DORMANT,Sweden,1,162.0,436,162.0,0.0,0.0,0.0,0.0,11,None,True
12662,High-Value Stable,ENGAGED,Germany,20,6726.54,0,336.327,1196.12,815.58,0.4666,1.0,163,POSITIVE_MOMENTUM,False
12663,Low-Activity / Long-Recency,DORMANT,Germany,2,239.4,624,119.7,0.0,0.0,0.0,0.0,9,None,False
12664,Emerging Engagement,ENGAGED,Finland,11,6070.04,8,551.8218,2924.4,653.9,3.4722,5.0,10,POSITIVE_MOMENTUM,False
12665,Low-Activity / Long-Recency,DORMANT,Germany,3,313.6,324,104.5333,0.0,0.0,0.0,0.0,13,None,False
12666,Unsegmented (Insufficient History),DORMANT,Israel,1,1248.42,394,1248.42,0.0,0.0,0.0,0.0,31,None,True
12667,Unsegmented (Insufficient History),EMERGING,Finland,1,620.13,58,620.13,620.13,0.0,1.0,1.0,33,EMERGING_BROADENING,True
12668,High-Value Stable,ENGAGED,Germany,10,11383.03,11,1138.303,882.68,0.0,1.0,1.0,263,POSITIVE_MOMENTUM,False
12669,Low-Activity / Long-Recency,DORMANT,France,3,2744.03,150,914.6767,0.0,471.43,-1.0,-1.0,98,BROAD_ENGAGEMENT_SOFTENING,False
12670,Emerging Engagement,ENGAGED,France,7,3760.29,10,537.1843,1361.58,608.08,1.2391,1.0,71,POSITIVE_MOMENTUM,False
12671,Unsegmented (Insufficient History),DORMANT,Germany,1,2622.481,606,2622.481,0.0,0.0,0.0,0.0,45,None,True
12672,Low-Activity / Long-Recency,DORMANT,France,2,437.05,329,218.525,0.0,0.0,0.0,0.0,22,None,False
12673,Emerging Engagement,REACTIVATED,Germany,3,1230.02,5,410.0067,389.62,0.0,1.0,1.0,68,POSITIVE_MOMENTUM,False
12674,Low-Activity / Long-Recency,ENGAGED,France,4,1970.6,38,492.65,568.6,815.26,-0.3026,-0.5,52,None,False
12675,Low-Activity / Long-Recency,DORMANT,Italy,2,957.25,553,478.625,0.0,0.0,0.0,0.0,111,None,False
12676,High-Value Stable,SOFTENING,Sweden,11,2843.09,24,258.4627,333.34,169.1,0.9713,1.0,67,POSITIVE_MOMENTUM,False
12677,Low-Activity / Long-Recency,DORMANT,France,2,395.1,555,197.55,0.0,0.0,0.0,0.0,13,None,False
12678,High-Value Stable,SOFTENING,France,21,34281.18,42,1632.4371,9346.2,2390.9,2.9091,0.0,199,None,False
12679,Emerging Engagement,ENGAGED,France,4,1113.02,58,278.255,206.64,0.0,1.0,1.0,43,POSITIVE_MOMENTUM,False
12680,Emerging Engagement,SOFTENING,France,4,880.81,0,220.2025,569.03,311.78,0.8251,2.0,33,POSITIVE_MOMENTUM,False
12681,High-Value Stable,ENGAGED,France,45,29834.76,14,662.9947,3920.96,1111.74,2.5269,2.5,459,POSITIVE_MOMENTUM,False
12682,High-Value Stable,ENGAGED,France,52,22950.22,3,441.3504,4059.9,2942.63,0.3797,0.2222,327,None,False
12683,High-Value Stable,ENGAGED,France,21,11633.7,4,553.9857,1854.38,1535.26,0.2079,0.5,236,None,False
12684,Emerging Engagement,ENGAGED,France,7,2283.63,7,326.2329,904.15,462.38,0.9554,2.0,61,POSITIVE_MOMENTUM,False
12685,High-Value Stable,ENGAGED,France,6,2863.08,28,477.18,1256.66,1606.42,-0.2177,1.0,117,None,False
12686,Unsegmented (Insufficient History),DORMANT,France,1,89.14,371,89.14,0.0,0.0,0.0,0.0,7,None,True
12687,Low-Activity / Long-Recency,DORMANT,Sweden,2,2138.91,480,1069.455,0.0,0.0,0.0,0.0,126,None,False
12688,Unsegmented (Insufficient History),DORMANT,Israel,1,4873.81,113,4873.81,0.0,4873.81,-1.0,-1.0,171,HIGH_VALUE_SOFTENING,True
12689,Low-Activity / Long-Recency,ENGAGED,France,2,1247.61,25,623.805,736.58,511.03,0.4414,0.0,57,None,False
12690,Unsegmented (Insufficient History),DORMANT,France,1,389.01,205,389.01,0.0,0.0,0.0,0.0,16,None,True
12691,Emerging Engagement,ENGAGED,France,7,1170.4,28,167.2,479.5,150.1,2.1945,1.0,24,POSITIVE_MOMENTUM,False
12692,Unsegmented (Insufficient History),DORMANT,France,1,110.95,637,110.95,0.0,0.0,0.0,0.0,13,None,True
12693,Low-Activity / Long-Recency,DORMANT,Germany,7,1703.02,127,243.2886,0.0,225.14,-1.0,-1.0,63,None,False
12694,Emerging Engagement,SOFTENING,France,3,1843.35,70,614.45,430.17,0.0,1.0,1.0,69,POSITIVE_MOMENTUM,False
12695,Emerging Engagement,ENGAGED,France,7,1407.12,7,201.0171,248.2,244.65,0.0145,1.0,46,None,False
12696,Low-Activity / Long-Recency,DORMANT,Finland,2,851.91,434,425.955,0.0,0.0,0.0,0.0,43,None,False
12697,Low-Activity / Long-Recency,ENGAGED,Sweden,3,957.59,28,319.1967,223.68,733.91,-0.6952,-0.5,37,None,False
12698,Unsegmented (Insufficient History),DORMANT,Germany,1,339.75,590,339.75,0.0,0.0,0.0,0.0,16,None,True
12699,Unsegmented (Insufficient History),DORMANT,Germany,1,638.11,417,638.11,0.0,0.0,0.0,0.0,41,None,True
12700,Emerging Engagement,ENGAGED,France,4,4939.99,7,1234.9975,2790.94,1056.62,1.6414,1.0,193,POSITIVE_MOMENTUM,False
12701,Emerging Engagement,SOFTENING,Germany,6,2446.41,79,407.735,460.63,0.0,1.0,1.0,118,POSITIVE_MOMENTUM,False
12702,Unsegmented (Insufficient History),EMERGING,Germany,1,219.0,19,219.0,219.0,0.0,1.0,1.0,12,EMERGING_BROADENING,True
12703,Emerging Engagement,SOFTENING,Germany,4,1006.53,71,251.6325,283.55,0.0,1.0,1.0,56,POSITIVE_MOMENTUM,False
12704,High-Value Stable,ENGAGED,Finland,8,2340.84,7,292.605,1239.92,1100.92,0.1263,0.6667,64,None,False
12705,Emerging Engagement,ENGAGED,Germany,14,11762.1,15,840.15,2705.77,998.42,1.7101,4.0,320,POSITIVE_MOMENTUM,False
12707,Unsegmented (Insufficient History),DORMANT,France,1,603.42,291,603.42,0.0,0.0,0.0,0.0,33,None,True
12708,High-Value Stable,ENGAGED,Germany,18,5117.66,29,284.3144,681.14,693.6,-0.018,0.5,130,None,False
12709,High-Value Stable,SOFTENING,Germany,34,30291.76,15,890.9341,2505.73,2077.66,0.206,0.3333,189,None,False
12710,Low-Activity / Long-Recency,SOFTENING,Germany,3,1149.02,96,383.0067,0.0,430.06,-1.0,-1.0,75,None,False
12711,Low-Activity / Long-Recency,DORMANT,Germany,2,1339.05,611,669.525,0.0,0.0,0.0,0.0,56,None,False
12712,High-Value Stable,ENGAGED,Germany,21,6723.03,28,320.1443,483.05,1018.2,-0.5256,0.0,126,HIGH_VALUE_SOFTENING,False
12713,Unsegmented (Insufficient History),EMERGING,Germany,1,848.55,0,848.55,848.55,0.0,1.0,1.0,38,EMERGING_BROADENING,True
12714,High-Value Stable,ENGAGED,France,12,14093.71,9,1174.4758,1319.16,1627.78,-0.1896,-0.5,436,BROAD_ENGAGEMENT_SOFTENING,False
12715,Unsegmented (Insufficient History),DORMANT,Sweden,1,343.36,106,343.36,0.0,343.36,-1.0,-1.0,20,None,True
12716,Low-Activity / Long-Recency,REACTIVATED,France,2,1053.49,3,526.745,375.59,677.9,-0.446,0.0,60,None,False
12717,Low-Activity / Long-Recency,DORMANT,Greece,3,1308.91,151,436.3033,0.0,421.24,-1.0,-1.0,60,None,False
12718,Unsegmented (Insufficient History),SOFTENING,France,1,238.25,71,238.25,238.25,0.0,1.0,1.0,19,POSITIVE_MOMENTUM,True
12719,Unsegmented (Insufficient History),EMERGING,France,2,644.95,5,322.475,644.95,0.0,1.0,1.0,34,EMERGING_BROADENING,True
12720,High-Value Stable,ENGAGED,Germany,30,7787.28,2,259.576,2091.89,1348.07,0.5518,0.1429,262,None,False
12721,High-Value Stable,ENGAGED,France,8,4013.08,31,501.635,957.22,0.0,1.0,1.0,183,POSITIVE_MOMENTUM,False
12722,Low-Activity / Long-Recency,SOFTENING,France,4,997.63,85,249.4075,67.98,929.65,-0.9269,-0.6667,50,None,False
12723,Unsegmented (Insufficient History),EMERGING,France,5,725.07,3,145.014,725.07,0.0,1.0,1.0,53,EMERGING_BROADENING,True
12724,Emerging Engagement,ENGAGED,France,7,2317.52,5,331.0743,751.05,125.46,4.9864,1.0,94,POSITIVE_MOMENTUM,False
12725,Low-Activity / Long-Recency,DORMANT,Italy,4,2266.76,371,566.69,0.0,0.0,0.0,0.0,92,None,False
12726,High-Value Stable,ENGAGED,France,11,4014.6,28,364.9636,1141.78,0.0,1.0,1.0,63,POSITIVE_MOMENTUM,False
12727,High-Value Stable,ENGAGED,France,10,5679.53,10,567.953,643.0,537.3,0.1967,0.0,132,None,False
12728,Emerging Engagement,SOFTENING,France,5,1070.17,71,214.034,219.02,0.0,1.0,1.0,48,POSITIVE_MOMENTUM,False
12729,Unsegmented (Insufficient History),DORMANT,France,1,453.01,113,453.01,0.0,453.01,-1.0,-1.0,26,None,True
12730,Unsegmented (Insufficient History),DORMANT,Germany,1,829.25,521,829.25,0.0,0.0,0.0,0.0,47,None,True
12731,High-Value Stable,SOFTENING,France,17,25775.71,23,1516.2182,7571.66,3094.16,1.4471,1.0,137,POSITIVE_MOMENTUM,False
12732,Unsegmented (Insufficient History),DORMANT,France,1,236.26,179,236.26,0.0,236.26,-1.0,-1.0,12,None,True
12733,Low-Activity / Long-Recency,DORMANT,USA,4,2424.87,234,606.2175,0.0,0.0,0.0,0.0,117,None,False
12734,Low-Activity / Long-Recency,DORMANT,France,3,639.65,352,213.2167,0.0,0.0,0.0,0.0,17,None,False
12735,Low-Activity / Long-Recency,DORMANT,France,2,779.57,315,389.785,0.0,0.0,0.0,0.0,38,None,False
12736,Unsegmented (Insufficient History),DORMANT,France,1,234.0,332,234.0,0.0,0.0,0.0,0.0,4,None,True
12737,Low-Activity / Long-Recency,DORMANT,France,2,3710.5,498,1855.25,0.0,0.0,0.0,0.0,2,HISTORICAL_VALUE_DORMANT,False
12738,Unsegmented (Insufficient History),DORMANT,Germany,1,155.35,372,155.35,0.0,0.0,0.0,0.0,11,None,True
12739,Low-Activity / Long-Recency,SOFTENING,United Arab Emirates,4,2726.73,78,681.6825,37.5,975.54,-0.9616,0.0,85,None,False
12740,Unsegmented (Insufficient History),EMERGING,France,1,427.6,63,427.6,427.6,0.0,1.0,1.0,27,EMERGING_BROADENING,True
12741,Low-Activity / Long-Recency,DORMANT,USA,2,406.07,529,203.035,0.0,0.0,0.0,0.0,16,None,False
12742,Unsegmented (Insufficient History),DORMANT,United Arab Emirates,1,1201.52,625,1201.52,0.0,0.0,0.0,0.0,67,None,True
12743,Low-Activity / Long-Recency,DORMANT,Unspecified,2,540.13,134,270.065,0.0,540.13,-1.0,-1.0,114,BROAD_ENGAGEMENT_SOFTENING,False
12744,High-Value Stable,ENGAGED,Singapore,11,25317.06,51,2301.5509,7067.32,3949.32,0.7895,1.0,245,POSITIVE_MOMENTUM,False
12745,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,925.41,486,308.47,0.0,0.0,0.0,0.0,21,None,False
12746,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,254.55,540,254.55,0.0,0.0,0.0,0.0,17,None,True
12747,High-Value Stable,ENGAGED,United Kingdom,26,8898.48,2,342.2492,1426.61,678.0,1.1041,0.5,85,POSITIVE_MOMENTUM,False
12748,High-Value Stable,ENGAGED,United Kingdom,336,53539.64,0,159.3442,19179.98,4003.27,3.7911,0.925,2286,POSITIVE_MOMENTUM,False
12749,High-Value Stable,ENGAGED,United Kingdom,9,6897.36,3,766.3733,1335.65,1896.13,-0.2956,0.0,260,HIGH_VALUE_SOFTENING,False
12750,Unsegmented (Insufficient History),DORMANT,Poland,1,275.88,128,275.88,0.0,275.88,-1.0,-1.0,15,None,True
12751,Unsegmented (Insufficient History),DORMANT,Brazil,1,268.27,444,268.27,0.0,0.0,0.0,0.0,61,None,True
